Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,AllInputToPhotonLatency,ClickToPhotonLatency,InstrumentedLatency,GPUPower,GPUVoltage,GPUFrequency,GPUTemperature,GPUUtilization,3D/ComputeUtilization,MediaUtilization,GPUMemoryPower,GPUMemoryVoltage,GPUMemoryFrequency,GPUMemoryEffectiveFrequency,GPUMemoryTemperature,GPUMemorySize,GPUMemorySizeUsed,GPUMemoryMaxBandwidth,GPUMemoryReadBandwidth,GPUMemoryWriteBandwidth,GPUFanSpeed[0],GPUFanSpeed[1],GPUFanSpeed[2],GPUFanSpeed[3],GPUPowerLimited,GPUTemperatureLimited,GPUCurrentLimited,GPUVoltageLimited,GPUUtilizationLimited,GPUMemoryPowerLimited,GPUMemoryTemperatureLimited,GPUMemoryCurrentLimited,GPUMemoryVoltageLimited,GPUMemoryUtilizationLimited,CPUUtilization,CPUPower,CPUTemperature,CPUFrequency
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2425,4.2506,2.7688,1.4818,4.0446,3.9588,3.9588,0.0000,8.1359,3.9498,1.5186,7304.9507,NA,NA,0.0000,155.7340,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2467,3.9575,2.2858,1.6717,3.7528,3.9543,3.9492,0.0051,7.8351,6.3187,0.3008,7309.2013,NA,NA,0.0000,155.7340,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2507,6.2588,6.1871,0.0717,3.7496,6.3336,4.1940,2.1396,10.1963,3.9893,-2.3612,7313.1588,NA,NA,0.0000,155.7340,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2569,4.0089,3.0573,0.9516,3.8244,3.9733,3.9733,0.0000,7.9268,3.9772,2.2695,7319.4176,NA,NA,0.0000,155.7340,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2609,4.0035,2.2902,1.7133,3.7888,3.9738,3.9683,0.0055,7.8951,5.5775,0.0317,7323.4265,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2649,5.5972,5.5264,0.0708,3.7591,5.5860,4.1168,1.4692,9.4691,3.9981,-1.5740,7327.4300,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2705,3.9438,2.9160,1.0278,3.7479,3.9993,3.9993,0.0000,7.8700,3.9524,1.5991,7333.0272,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2745,4.0244,2.3443,1.6801,3.8034,3.9604,3.9604,0.0000,7.8786,3.9917,-0.0086,7336.9710,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2785,3.9265,1.9052,2.0213,3.7394,3.9792,3.9747,0.0045,7.8459,5.8037,0.0327,7340.9954,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2824,5.7293,5.6583,0.0710,3.7921,5.8044,4.2074,1.5970,9.7231,3.9184,-1.8772,7344.9219,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2882,4.0721,2.9370,1.1351,3.8672,3.9082,3.9082,0.0000,7.9122,3.9186,1.8109,7350.6512,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2922,3.9105,2.2364,1.6741,3.7033,3.9468,3.9421,0.0047,7.7587,6.1522,0.1535,7354.7233,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.2961,6.1245,6.0539,0.0706,3.7396,6.1473,4.1092,2.0381,10.0004,4.0060,-2.2417,7358.6338,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3023,3.9459,2.8704,1.0755,3.7624,3.9904,3.9904,0.0000,7.8819,3.9158,2.1185,7364.7583,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3062,4.0273,2.5291,1.4982,3.8069,3.9196,3.9196,0.0000,7.8518,3.9592,0.0301,7368.7042,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3102,3.8974,1.8420,2.0554,3.6992,3.9577,3.9531,0.0046,7.7837,5.8637,0.0681,7372.7315,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3141,5.8242,5.7525,0.0717,3.7595,5.8516,4.1206,1.7310,9.7500,3.8871,-1.9663,7376.6289,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.32,3.9963,2.8832,1.1131,3.7869,3.8942,3.8942,0.0000,7.8129,3.9741,1.9371,7382.4531,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.324,3.9160,2.3108,1.6052,3.6848,3.9738,3.9689,0.0049,7.7907,5.5429,0.0222,7386.4494,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3279,5.5957,5.5205,0.0752,3.7426,5.6256,4.1557,1.4699,9.4176,3.9833,-1.6269,7390.3654,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3335,3.8976,2.8799,1.0177,3.7725,3.9141,3.9141,0.0000,7.8052,3.9106,1.6124,7395.9611,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3374,4.0167,2.4891,1.5276,3.7890,3.8989,3.8989,0.0000,7.8182,3.8643,-0.0130,7399.8587,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3414,3.8821,1.8226,2.0595,3.6712,3.8617,3.8570,0.0047,7.6658,5.7862,0.1524,7403.8754,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3453,5.7013,5.6196,0.0817,3.6508,5.8049,4.0180,1.7869,9.5699,3.8680,-1.9041,7407.7575,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.351,3.9436,2.8233,1.1203,3.7544,3.8482,3.8482,0.0000,7.7366,3.8324,1.8333,7413.4588,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3549,3.8620,2.2754,1.5866,3.6590,3.8493,3.8446,0.0047,7.6254,6.0278,0.1112,7417.4024,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3588,6.0028,5.8943,0.1085,3.6463,6.0294,4.0248,2.0046,9.7912,3.9175,-2.1658,7421.2644,NA,NA,0.0000,155.6350,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3648,3.8585,2.6679,1.1906,3.6729,3.9000,3.9000,0.0000,7.7059,3.7937,2.0853,7427.2672,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3686,3.9412,2.4758,1.4654,3.7144,3.8019,3.8019,0.0000,7.6411,3.8789,0.0648,7431.1257,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3726,3.7889,1.7654,2.0235,3.5751,3.8708,3.8656,0.0052,7.5788,5.7192,0.0623,7435.0669,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3764,5.6232,5.5547,0.0685,3.6570,5.7199,4.0247,1.6952,9.5091,3.9523,-1.9303,7438.8558,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.382,3.9581,2.9530,1.0051,3.7537,3.9667,3.9667,0.0000,7.8382,3.8109,1.6709,7444.4790,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3859,3.9635,2.4529,1.5106,3.7623,3.8035,3.8001,0.0034,7.6910,5.4621,0.1472,7448.4371,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3899,5.3424,5.2726,0.0698,3.6023,5.4559,4.0044,1.4515,9.1896,3.9267,-1.4986,7452.4006,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3953,3.9236,2.7881,1.1355,3.7158,3.9464,3.9464,0.0000,7.7739,3.9113,1.4157,7457.7430,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.3992,3.9570,2.5514,1.4056,3.7386,3.9092,3.9092,0.0000,7.7616,3.8369,0.0123,7461.6666,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4031,3.8821,1.5827,2.2994,3.6908,3.8353,3.8303,0.0050,7.6415,5.5018,0.1201,7465.6236,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.407,5.5547,5.4589,0.0958,3.6440,5.4917,4.0698,1.4219,9.2612,3.7955,-1.6197,7469.5057,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4126,3.7844,2.7048,1.0796,3.5810,3.8065,3.8065,0.0000,7.5020,3.8393,1.7592,7475.0604,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4164,3.7941,2.3376,1.4565,3.6031,3.8229,3.8229,0.0000,7.5569,3.8092,-0.0549,7478.8448,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4201,3.8361,2.2537,1.5824,3.6319,3.8185,3.8138,0.0047,7.5720,5.6791,-0.0151,7482.6389,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.424,5.7116,5.6146,0.0970,3.6143,5.6736,4.0262,1.6474,9.4150,3.9547,-1.8430,7486.4750,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4297,3.7787,3.0541,0.7246,3.5763,3.9459,3.9459,0.0000,7.6581,3.9084,1.7569,7492.1866,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4335,3.9502,2.3441,1.6061,3.7435,3.9159,3.9114,0.0045,7.7878,5.9392,-0.1297,7495.9653,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4374,6.0767,5.9854,0.0913,3.7092,5.9282,4.0699,1.8583,9.7768,3.8925,-1.9890,7499.9155,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4435,3.7871,2.6598,1.1273,3.5607,3.9104,3.9104,0.0000,7.5926,3.9221,2.1842,7505.9922,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4473,3.8983,3.0016,0.8967,3.6840,3.9182,3.9182,0.0000,7.7276,3.9531,-0.1350,7509.7793,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4512,3.9022,2.4215,1.4807,3.7039,3.9441,3.9379,0.0062,7.7824,5.6200,-0.0548,7513.6776,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4551,5.6629,5.5930,0.0699,3.7458,5.6268,4.0496,1.5772,9.5002,3.9015,-1.7178,7517.5798,NA,NA,0.0000,156.3020,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4608,3.9048,3.2601,0.6447,3.7097,3.9148,3.9148,0.0000,7.7388,3.9126,1.7614,7523.2427,NA,NA,0.0000,156.6770,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4647,3.9066,2.4142,1.4924,3.7197,3.9082,3.9040,0.0042,7.7466,6.0617,-0.0078,7527.1475,NA,NA,0.0000,156.6770,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4686,6.2007,6.1190,0.0817,3.7213,6.0628,4.0420,2.0208,9.9017,4.9634,-2.1551,7531.0541,NA,NA,0.0000,156.6770,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,0.4748,3.7762,2.6893,1.0869,3.5834,3.9916,3.9916,0.0000,8.6644,2.9263,1.2373,7537.2548,NA,NA,0.0000,156.6770,NA,1845.0000,75.0000,82.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5787475968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1914,NA,NA,4916.7206
